"Time","Pop_size","Pop_est","Cull_cost","Cull_count","GA_count","AN_count","Cull_cost","User_budget"
150,10000,10000,10,407,1000,0,10,10000
151,10000,10000,10,392,1000,0,10,10000
152,10000,10000,10,417,1000,0,10,10000
153,10000,10000,10,405,1000,0,10,10000
154,10000,10000,10,416,1000,0,10,10000
155,10000,10000,10,402,1000,0,10,10000
156,10000,10000,10,409,1000,0,10,10000
157,10000,10000,10,487,1000,0,10,10000
158,10000,10000,10,443,1000,0,10,10000
159,10000,10000,10,403,1000,0,10,10000
160,10000,10000,10,418,1000,0,10,10000
161,10000,10000,10,452,1000,0,10,10000
162,10000,10000,10,393,1000,0,10,10000
163,10000,10000,10,429,1000,0,10,10000
164,10000,10000,10,418,1000,0,10,10000
165,10000,10000,10,388,1000,0,10,10000
166,10000,10000,10,403,1000,0,10,10000
167,10000,10000,10,406,1000,0,10,10000
168,10000,10000,10,392,1000,0,10,10000
169,10000,10000,10,428,1000,0,10,10000
170,10000,10000,10,398,1000,0,10,10000
171,10000,10000,10,410,1000,0,10,10000
172,10000,10000,10,393,1000,0,10,10000
173,10000,10000,10,415,1000,0,10,10000
174,10000,10000,10,400,1000,0,10,10000
175,10000,10000,10,406,1000,0,10,10000
176,10000,10000,10,411,1000,0,10,10000
177,10000,10000,10,405,1000,0,10,10000
178,10000,10000,10,403,1000,0,10,10000
179,10000,10000,10,452,1000,0,10,10000
180,10000,10000,10,430,1000,0,10,10000
181,10000,10000,10,417,1000,0,10,10000
182,10000,10000,10,417,1000,0,10,10000
183,10000,10000,10,399,1000,0,10,10000
184,10000,10000,10,409,1000,0,10,10000
185,10000,10000,10,419,1000,0,10,10000
186,10000,10000,10,423,1000,0,10,10000
187,10000,10000,10,407,1000,0,10,10000
188,10000,10000,10,422,1000,0,10,10000
189,10000,10000,10,400,1000,0,10,10000
190,10000,10000,10,432,1000,0,10,10000
191,10000,10000,10,446,1000,0,10,10000
192,10000,10000,10,403,1000,0,10,10000
193,10000,10000,10,409,1000,0,10,10000
194,10000,10000,10,397,1000,0,10,10000
195,10000,10000,10,416,1000,0,10,10000
196,10000,10000,10,417,1000,0,10,10000
197,10000,10000,10,394,1000,0,10,10000
198,10000,10000,10,424,1000,0,10,10000
199,10000,10000,10,469,1000,0,10,10000
200,10000,10000,10,415,1000,0,10,10000
101,10000,10000,10,423,1300,0,10,10000
102,10000,10000,10,402,1300,0,10,10000
103,10000,10000,10,438,1300,0,10,10000
104,10000,10000,10,411,1300,0,10,10000
105,10000,10000,10,430,1300,0,10,10000
106,10000,10000,10,420,1300,0,10,10000
107,10000,10000,10,430,1300,0,10,10000
108,10000,10000,10,419,1300,0,10,10000
109,10000,10000,10,415,1300,0,10,10000
110,10000,10000,10,407,1300,0,10,10000
111,10000,10000,10,423,1300,0,10,10000
112,10000,10000,10,408,1300,0,10,10000
113,10000,10000,10,448,1300,0,10,10000
114,10000,10000,10,406,1300,0,10,10000
115,10000,10000,10,452,1300,0,10,10000
116,10000,10000,10,425,1300,0,10,10000
117,10000,10000,10,430,1300,0,10,10000
118,10000,10000,10,460,1300,0,10,10000
119,10000,10000,10,425,1300,0,10,10000
120,10000,10000,10,446,1300,0,10,10000
121,10000,10000,10,416,1300,0,10,10000
122,10000,10000,10,417,1300,0,10,10000
123,10000,10000,10,405,1300,0,10,10000
124,10000,10000,10,443,1300,0,10,10000
125,10000,10000,10,426,1300,0,10,10000
126,10000,10000,10,448,1300,0,10,10000
127,10000,10000,10,401,1300,0,10,10000
128,10000,10000,10,410,1300,0,10,10000
129,10000,10000,10,437,1300,0,10,10000
130,10000,10000,10,446,1300,0,10,10000
131,10000,10000,10,423,1300,0,10,10000
132,10000,10000,10,430,1300,0,10,10000
133,10000,10000,10,398,1300,0,10,10000
134,10000,10000,10,458,1300,0,10,10000
135,10000,10000,10,400,1300,0,10,10000
136,10000,10000,10,450,1300,0,10,10000
137,10000,10000,10,399,1300,0,10,10000
138,10000,10000,10,434,1300,0,10,10000
139,10000,10000,10,428,1300,0,10,10000
140,10000,10000,10,442,1300,0,10,10000
141,10000,10000,10,447,1300,0,10,10000
142,10000,10000,10,430,1300,0,10,10000
143,10000,10000,10,409,1300,0,10,10000
144,10000,10000,10,430,1300,0,10,10000
145,10000,10000,10,417,1300,0,10,10000
146,10000,10000,10,405,1300,0,10,10000
147,10000,10000,10,430,1300,0,10,10000
148,10000,10000,10,433,1300,0,10,10000
149,10000,10000,10,447,1300,0,10,10000
150,10000,10000,10,434,1300,0,10,10000
151,10000,10000,10,423,1300,0,10,10000
152,10000,10000,10,422,1300,0,10,10000
153,10000,10000,10,455,1300,0,10,10000
154,10000,10000,10,494,1300,0,10,10000
155,10000,10000,10,405,1300,0,10,10000
156,10000,10000,10,493,1300,0,10,10000
157,10000,10000,10,463,1300,0,10,10000
158,10000,10000,10,432,1300,0,10,10000
159,10000,10000,10,401,1300,0,10,10000
160,10000,10000,10,435,1300,0,10,10000
161,10000,10000,10,444,1300,0,10,10000
162,10000,10000,10,413,1300,0,10,10000
163,10000,10000,10,413,1300,0,10,10000
164,10000,10000,10,400,1300,0,10,10000
165,10000,10000,10,439,1300,0,10,10000
166,10000,10000,10,436,1300,0,10,10000
167,10000,10000,10,453,1300,0,10,10000
168,10000,10000,10,397,1300,0,10,10000
169,10000,10000,10,409,1300,0,10,10000
170,10000,10000,10,461,1300,0,10,10000
171,10000,10000,10,425,1300,0,10,10000
172,10000,10000,10,465,1300,0,10,10000
173,10000,10000,10,406,1300,0,10,10000
174,10000,10000,10,433,1300,0,10,10000
175,10000,10000,10,413,1300,0,10,10000
176,10000,10000,10,415,1300,0,10,10000
177,10000,10000,10,406,1300,0,10,10000
178,10000,10000,10,408,1300,0,10,10000
179,10000,10000,10,411,1300,0,10,10000
180,10000,10000,10,404,1300,0,10,10000
181,10000,10000,10,406,1300,0,10,10000
182,10000,10000,10,403,1300,0,10,10000
183,10000,10000,10,402,1300,0,10,10000
184,10000,10000,10,403,1300,0,10,10000
185,10000,10000,10,426,1300,0,10,10000
186,10000,10000,10,409,1300,0,10,10000
187,10000,10000,10,415,1300,0,10,10000
188,10000,10000,10,419,1300,0,10,10000
189,10000,10000,10,436,1300,0,10,10000
190,10000,10000,10,403,1300,0,10,10000
191,10000,10000,10,393,1300,0,10,10000
192,10000,10000,10,469,1300,0,10,10000
193,10000,10000,10,404,1300,0,10,10000
194,10000,10000,10,447,1300,0,10,10000
195,10000,10000,10,425,1300,0,10,10000
196,10000,10000,10,422,1300,0,10,10000
197,10000,10000,10,402,1300,0,10,10000
198,10000,10000,10,398,1300,0,10,10000
199,10000,10000,10,409,1300,0,10,10000
200,10000,10000,10,412,1300,0,10,10000
101,10000,10000,10,435,1600,0,10,10000
102,10000,10000,10,490,1600,0,10,10000
103,10000,10000,10,424,1600,0,10,10000
104,10000,10000,10,425,1600,0,10,10000
105,10000,10000,10,419,1600,0,10,10000
106,10000,10000,10,411,1600,0,10,10000
107,10000,10000,10,436,1600,0,10,10000
108,10000,10000,10,449,1600,0,10,10000
109,10000,10000,10,426,1600,0,10,10000
110,10000,10000,10,429,1600,0,10,10000
111,10000,10000,10,421,1600,0,10,10000
112,10000,10000,10,467,1600,0,10,10000
113,10000,10000,10,465,1600,0,10,10000
114,10000,10000,10,432,1600,0,10,10000
115,10000,10000,10,426,1600,0,10,10000
116,10000,10000,10,429,1600,0,10,10000
117,10000,10000,10,420,1600,0,10,10000
118,10000,10000,10,469,1600,0,10,10000
119,10000,10000,10,431,1600,0,10,10000
120,10000,10000,10,430,1600,0,10,10000
121,10000,10000,10,460,1600,0,10,10000
122,10000,10000,10,441,1600,0,10,10000
123,10000,10000,10,451,1600,0,10,10000
124,10000,10000,10,420,1600,0,10,10000
125,10000,10000,10,430,1600,0,10,10000
126,10000,10000,10,428,1600,0,10,10000
127,10000,10000,10,450,1600,0,10,10000
128,10000,10000,10,491,1600,0,10,10000
129,10000,10000,10,430,1600,0,10,10000
130,10000,10000,10,438,1600,0,10,10000
131,10000,10000,10,437,1600,0,10,10000
132,10000,10000,10,415,1600,0,10,10000
133,10000,10000,10,497,1600,0,10,10000
134,10000,10000,10,422,1600,0,10,10000
135,10000,10000,10,412,1600,0,10,10000
136,10000,10000,10,420,1600,0,10,10000
137,10000,10000,10,428,1600,0,10,10000
138,10000,10000,10,449,1600,0,10,10000
139,10000,10000,10,506,1600,0,10,10000
140,10000,10000,10,448,1600,0,10,10000
141,10000,10000,10,442,1600,0,10,10000
142,10000,10000,10,483,1600,0,10,10000
143,10000,10000,10,433,1600,0,10,10000
144,10000,10000,10,423,1600,0,10,10000
145,10000,10000,10,440,1600,0,10,10000
146,10000,10000,10,419,1600,0,10,10000
147,10000,10000,10,455,1600,0,10,10000
148,10000,10000,10,416,1600,0,10,10000
149,10000,10000,10,427,1600,0,10,10000
150,10000,10000,10,424,1600,0,10,10000
151,10000,10000,10,431,1600,0,10,10000
152,10000,10000,10,420,1600,0,10,10000
153,10000,10000,10,432,1600,0,10,10000
154,10000,10000,10,421,1600,0,10,10000
155,10000,10000,10,423,1600,0,10,10000
156,10000,10000,10,433,1600,0,10,10000
157,10000,10000,10,415,1600,0,10,10000
158,10000,10000,10,464,1600,0,10,10000
159,10000,10000,10,412,1600,0,10,10000
160,10000,10000,10,421,1600,0,10,10000
161,10000,10000,10,472,1600,0,10,10000
162,10000,10000,10,407,1600,0,10,10000
163,10000,10000,10,431,1600,0,10,10000
164,10000,10000,10,426,1600,0,10,10000
165,10000,10000,10,422,1600,0,10,10000
166,10000,10000,10,435,1600,0,10,10000
167,10000,10000,10,506,1600,0,10,10000
168,10000,10000,10,422,1600,0,10,10000
169,10000,10000,10,423,1600,0,10,10000
170,10000,10000,10,427,1600,0,10,10000
171,10000,10000,10,407,1600,0,10,10000
172,10000,10000,10,464,1600,0,10,10000
173,10000,10000,10,422,1600,0,10,10000
174,10000,10000,10,474,1600,0,10,10000
175,10000,10000,10,416,1600,0,10,10000
176,10000,10000,10,413,1600,0,10,10000
177,10000,10000,10,420,1600,0,10,10000
178,10000,10000,10,441,1600,0,10,10000
179,10000,10000,10,432,1600,0,10,10000
180,10000,10000,10,434,1600,0,10,10000
181,10000,10000,10,424,1600,0,10,10000
182,10000,10000,10,434,1600,0,10,10000
183,10000,10000,10,410,1600,0,10,10000
184,10000,10000,10,416,1600,0,10,10000
185,10000,10000,10,451,1600,0,10,10000
186,10000,10000,10,424,1600,0,10,10000
187,10000,10000,10,429,1600,0,10,10000
188,10000,10000,10,417,1600,0,10,10000
189,10000,10000,10,529,1600,0,10,10000
190,10000,10000,10,449,1600,0,10,10000
191,10000,10000,10,416,1600,0,10,10000
192,10000,10000,10,416,1600,0,10,10000
193,10000,10000,10,468,1600,0,10,10000
194,10000,10000,10,463,1600,0,10,10000
195,10000,10000,10,412,1600,0,10,10000
196,10000,10000,10,417,1600,0,10,10000
197,10000,10000,10,456,1600,0,10,10000
198,10000,10000,10,444,1600,0,10,10000
199,10000,10000,10,417,1600,0,10,10000
200,10000,10000,10,423,1600,0,10,10000
101,10000,10000,10,474,2600,0,10,10000
102,10000,10000,10,459,2600,0,10,10000
103,10000,10000,10,454,2600,0,10,10000
104,10000,10000,10,450,2600,0,10,10000
105,10000,10000,10,457,2600,0,10,10000
106,10000,10000,10,482,2600,0,10,10000
107,10000,10000,10,458,2600,0,10,10000
108,10000,10000,10,511,2600,0,10,10000
109,10000,10000,10,448,2600,0,10,10000
110,10000,10000,10,444,2600,0,10,10000
111,10000,10000,10,490,2600,0,10,10000
112,10000,10000,10,481,2600,0,10,10000
113,10000,10000,10,443,2600,0,10,10000
114,10000,10000,10,470,2600,0,10,10000
115,10000,10000,10,444,2600,0,10,10000
116,10000,10000,10,448,2600,0,10,10000
117,10000,10000,10,500,2600,0,10,10000
118,10000,10000,10,460,2600,0,10,10000
119,10000,10000,10,472,2600,0,10,10000
120,10000,10000,10,466,2600,0,10,10000
121,10000,10000,10,470,2600,0,10,10000
122,10000,10000,10,452,2600,0,10,10000
123,10000,10000,10,458,2600,0,10,10000
124,10000,10000,10,437,2600,0,10,10000
125,10000,10000,10,449,2600,0,10,10000
126,10000,10000,10,470,2600,0,10,10000
127,10000,10000,10,468,2600,0,10,10000
128,10000,10000,10,440,2600,0,10,10000
129,10000,10000,10,460,2600,0,10,10000
130,10000,10000,10,450,2600,0,10,10000
131,10000,10000,10,464,2600,0,10,10000
132,10000,10000,10,455,2600,0,10,10000
133,10000,10000,10,443,2600,0,10,10000
134,10000,10000,10,462,2600,0,10,10000
135,10000,10000,10,443,2600,0,10,10000
136,10000,10000,10,497,2600,0,10,10000
137,10000,10000,10,462,2600,0,10,10000
138,10000,10000,10,442,2600,0,10,10000
139,10000,10000,10,505,2600,0,10,10000
140,10000,10000,10,430,2600,0,10,10000
141,10000,10000,10,538,2600,0,10,10000
142,10000,10000,10,451,2600,0,10,10000
143,10000,10000,10,443,2600,0,10,10000
144,10000,10000,10,445,2600,0,10,10000
145,10000,10000,10,446,2600,0,10,10000
146,10000,10000,10,451,2600,0,10,10000
147,10000,10000,10,496,2600,0,10,10000
148,10000,10000,10,455,2600,0,10,10000
149,10000,10000,10,441,2600,0,10,10000
150,10000,10000,10,445,2600,0,10,10000
151,10000,10000,10,479,2600,0,10,10000
152,10000,10000,10,471,2600,0,10,10000
153,10000,10000,10,461,2600,0,10,10000
154,10000,10000,10,454,2600,0,10,10000
155,10000,10000,10,457,2600,0,10,10000
156,10000,10000,10,473,2600,0,10,10000
157,10000,10000,10,477,2600,0,10,10000
158,10000,10000,10,443,2600,0,10,10000
159,10000,10000,10,494,2600,0,10,10000
160,10000,10000,10,444,2600,0,10,10000
161,10000,10000,10,439,2600,0,10,10000
162,10000,10000,10,489,2600,0,10,10000
163,10000,10000,10,439,2600,0,10,10000
164,10000,10000,10,607,2600,0,10,10000
165,10000,10000,10,437,2600,0,10,10000
166,10000,10000,10,444,2600,0,10,10000
167,10000,10000,10,489,2600,0,10,10000
168,10000,10000,10,460,2600,0,10,10000
169,10000,10000,10,464,2600,0,10,10000
170,10000,10000,10,455,2600,0,10,10000
171,10000,10000,10,454,2600,0,10,10000
172,10000,10000,10,525,2600,0,10,10000
173,10000,10000,10,450,2600,0,10,10000
174,10000,10000,10,455,2600,0,10,10000
175,10000,10000,10,481,2600,0,10,10000
176,10000,10000,10,469,2600,0,10,10000
177,10000,10000,10,496,2600,0,10,10000
178,10000,10000,10,502,2600,0,10,10000
179,10000,10000,10,471,2600,0,10,10000
180,10000,10000,10,473,2600,0,10,10000
181,10000,10000,10,462,2600,0,10,10000
182,10000,10000,10,450,2600,0,10,10000
183,10000,10000,10,450,2600,0,10,10000
184,10000,10000,10,440,2600,0,10,10000
185,10000,10000,10,469,2600,0,10,10000
186,10000,10000,10,512,2600,0,10,10000
187,10000,10000,10,468,2600,0,10,10000
188,10000,10000,10,473,2600,0,10,10000
189,10000,10000,10,463,2600,0,10,10000
190,10000,10000,10,448,2600,0,10,10000
191,10000,10000,10,455,2600,0,10,10000
192,10000,10000,10,446,2600,0,10,10000
193,10000,10000,10,480,2600,0,10,10000
194,10000,10000,10,492,2600,0,10,10000
195,10000,10000,10,461,2600,0,10,10000
196,10000,10000,10,447,2600,0,10,10000
197,10000,10000,10,445,2600,0,10,10000
198,10000,10000,10,453,2600,0,10,10000
199,10000,10000,10,458,2600,0,10,10000
200,10000,10000,10,470,2600,0,10,10000
101,10000,10000,10,509,4400,0,10,10000
102,10000,10000,10,558,4400,0,10,10000
103,10000,10000,10,508,4400,0,10,10000
104,10000,10000,10,517,4400,0,10,10000
105,10000,10000,10,562,4400,0,10,10000
106,10000,10000,10,510,4400,0,10,10000
107,10000,10000,10,498,4400,0,10,10000
108,10000,10000,10,514,4400,0,10,10000
109,10000,10000,10,515,4400,0,10,10000
110,10000,10000,10,510,4400,0,10,10000
111,10000,10000,10,503,4400,0,10,10000
112,10000,10000,10,551,4400,0,10,10000
113,10000,10000,10,569,4400,0,10,10000
114,10000,10000,10,504,4400,0,10,10000
115,10000,10000,10,508,4400,0,10,10000
116,10000,10000,10,523,4400,0,10,10000
117,10000,10000,10,511,4400,0,10,10000
118,10000,10000,10,532,4400,0,10,10000
119,10000,10000,10,506,4400,0,10,10000
120,10000,10000,10,516,4400,0,10,10000
121,10000,10000,10,536,4400,0,10,10000
122,10000,10000,10,506,4400,0,10,10000
123,10000,10000,10,510,4400,0,10,10000
124,10000,10000,10,567,4400,0,10,10000
125,10000,10000,10,501,4400,0,10,10000
126,10000,10000,10,505,4400,0,10,10000
127,10000,10000,10,544,4400,0,10,10000
128,10000,10000,10,486,4400,0,10,10000
129,10000,10000,10,506,4400,0,10,10000
130,10000,10000,10,510,4400,0,10,10000
131,10000,10000,10,515,4400,0,10,10000
132,10000,10000,10,577,4400,0,10,10000
133,10000,10000,10,521,4400,0,10,10000
134,10000,10000,10,557,4400,0,10,10000
135,10000,10000,10,535,4400,0,10,10000
136,10000,10000,10,496,4400,0,10,10000
137,10000,10000,10,518,4400,0,10,10000
138,10000,10000,10,502,4400,0,10,10000
139,10000,10000,10,505,4400,0,10,10000
140,10000,10000,10,524,4400,0,10,10000
141,10000,10000,10,517,4400,0,10,10000
142,10000,10000,10,580,4400,0,10,10000
143,10000,10000,10,495,4400,0,10,10000
144,10000,10000,10,501,4400,0,10,10000
145,10000,10000,10,542,4400,0,10,10000
146,10000,10000,10,508,4400,0,10,10000
147,10000,10000,10,489,4400,0,10,10000
148,10000,10000,10,538,4400,0,10,10000
149,10000,10000,10,517,4400,0,10,10000
150,10000,10000,10,529,4400,0,10,10000
151,10000,10000,10,525,4400,0,10,10000
152,10000,10000,10,500,4400,0,10,10000
153,10000,10000,10,512,4400,0,10,10000
154,10000,10000,10,596,4400,0,10,10000
155,10000,10000,10,542,4400,0,10,10000
156,10000,10000,10,509,4400,0,10,10000
157,10000,10000,10,518,4400,0,10,10000
158,10000,10000,10,539,4400,0,10,10000
159,10000,10000,10,515,4400,0,10,10000
160,10000,10000,10,496,4400,0,10,10000
161,10000,10000,10,505,4400,0,10,10000
162,10000,10000,10,488,4400,0,10,10000
163,10000,10000,10,564,4400,0,10,10000
164,10000,10000,10,509,4400,0,10,10000
165,10000,10000,10,503,4400,0,10,10000
166,10000,10000,10,505,4400,0,10,10000
167,10000,10000,10,513,4400,0,10,10000
168,10000,10000,10,503,4400,0,10,10000
169,10000,10000,10,516,4400,0,10,10000
170,10000,10000,10,497,4400,0,10,10000
171,10000,10000,10,516,4400,0,10,10000
172,10000,10000,10,540,4400,0,10,10000
173,10000,10000,10,545,4400,0,10,10000
174,10000,10000,10,571,4400,0,10,10000
175,10000,10000,10,525,4400,0,10,10000
176,10000,10000,10,585,4400,0,10,10000
177,10000,10000,10,512,4400,0,10,10000
178,10000,10000,10,546,4400,0,10,10000
179,10000,10000,10,550,4400,0,10,10000
180,10000,10000,10,519,4400,0,10,10000
181,10000,10000,10,552,4400,0,10,10000
182,10000,10000,10,540,4400,0,10,10000
183,10000,10000,10,522,4400,0,10,10000
184,10000,10000,10,530,4400,0,10,10000
185,10000,10000,10,545,4400,0,10,10000
186,10000,10000,10,497,4400,0,10,10000
187,10000,10000,10,516,4400,0,10,10000
188,10000,10000,10,598,4400,0,10,10000
189,10000,10000,10,572,4400,0,10,10000
190,10000,10000,10,508,4400,0,10,10000
191,10000,10000,10,532,4400,0,10,10000
192,10000,10000,10,520,4400,0,10,10000
193,10000,10000,10,489,4400,0,10,10000
194,10000,10000,10,499,4400,0,10,10000
195,10000,10000,10,519,4400,0,10,10000
196,10000,10000,10,513,4400,0,10,10000
197,10000,10000,10,549,4400,0,10,10000
198,10000,10000,10,530,4400,0,10,10000
199,10000,10000,10,541,4400,0,10,10000
200,10000,10000,10,538,4400,0,10,10000
101,10000,10000,10,576,6600,0,10,10000
102,10000,10000,10,601,6600,0,10,10000
103,10000,10000,10,603,6600,0,10,10000
104,10000,10000,10,602,6600,0,10,10000
105,10000,10000,10,569,6600,0,10,10000
106,10000,10000,10,634,6600,0,10,10000
107,10000,10000,10,577,6600,0,10,10000
108,10000,10000,10,568,6600,0,10,10000
109,10000,10000,10,573,6600,0,10,10000
110,10000,10000,10,578,6600,0,10,10000
111,10000,10000,10,622,6600,0,10,10000
112,10000,10000,10,597,6600,0,10,10000
113,10000,10000,10,580,6600,0,10,10000
114,10000,10000,10,591,6600,0,10,10000
115,10000,10000,10,578,6600,0,10,10000
116,10000,10000,10,587,6600,0,10,10000
117,10000,10000,10,634,6600,0,10,10000
118,10000,10000,10,580,6600,0,10,10000
119,10000,10000,10,581,6600,0,10,10000
120,10000,10000,10,636,6600,0,10,10000
121,10000,10000,10,577,6600,0,10,10000
122,10000,10000,10,589,6600,0,10,10000
123,10000,10000,10,605,6600,0,10,10000
124,10000,10000,10,583,6600,0,10,10000
125,10000,10000,10,598,6600,0,10,10000
126,10000,10000,10,586,6600,0,10,10000
127,10000,10000,10,574,6600,0,10,10000
128,10000,10000,10,601,6600,0,10,10000
129,10000,10000,10,584,6600,0,10,10000
130,10000,10000,10,581,6600,0,10,10000
131,10000,10000,10,584,6600,0,10,10000
132,10000,10000,10,592,6600,0,10,10000
133,10000,10000,10,557,6600,0,10,10000
134,10000,10000,10,614,6600,0,10,10000
135,10000,10000,10,572,6600,0,10,10000
136,10000,10000,10,619,6600,0,10,10000
137,10000,10000,10,589,6600,0,10,10000
138,10000,10000,10,603,6600,0,10,10000
139,10000,10000,10,584,6600,0,10,10000
140,10000,10000,10,594,6600,0,10,10000
141,10000,10000,10,641,6600,0,10,10000
142,10000,10000,10,627,6600,0,10,10000
143,10000,10000,10,570,6600,0,10,10000
144,10000,10000,10,586,6600,0,10,10000
145,10000,10000,10,572,6600,0,10,10000
146,10000,10000,10,561,6600,0,10,10000
147,10000,10000,10,565,6600,0,10,10000
148,10000,10000,10,674,6600,0,10,10000
149,10000,10000,10,619,6600,0,10,10000
150,10000,10000,10,584,6600,0,10,10000
151,10000,10000,10,575,6600,0,10,10000
152,10000,10000,10,568,6600,0,10,10000
153,10000,10000,10,611,6600,0,10,10000
154,10000,10000,10,583,6600,0,10,10000
155,10000,10000,10,595,6600,0,10,10000
156,10000,10000,10,575,6600,0,10,10000
157,10000,10000,10,645,6600,0,10,10000
158,10000,10000,10,634,6600,0,10,10000
159,10000,10000,10,560,6600,0,10,10000
160,10000,10000,10,573,6600,0,10,10000
161,10000,10000,10,568,6600,0,10,10000
162,10000,10000,10,571,6600,0,10,10000
163,10000,10000,10,558,6600,0,10,10000
164,10000,10000,10,558,6600,0,10,10000
165,10000,10000,10,599,6600,0,10,10000
166,10000,10000,10,562,6600,0,10,10000
167,10000,10000,10,569,6600,0,10,10000
168,10000,10000,10,591,6600,0,10,10000
169,10000,10000,10,572,6600,0,10,10000
170,10000,10000,10,654,6600,0,10,10000
171,10000,10000,10,590,6600,0,10,10000
172,10000,10000,10,560,6600,0,10,10000
173,10000,10000,10,583,6600,0,10,10000
174,10000,10000,10,565,6600,0,10,10000
175,10000,10000,10,569,6600,0,10,10000
176,10000,10000,10,577,6600,0,10,10000
177,10000,10000,10,584,6600,0,10,10000
178,10000,10000,10,570,6600,0,10,10000
179,10000,10000,10,583,6600,0,10,10000
180,10000,10000,10,571,6600,0,10,10000
181,10000,10000,10,576,6600,0,10,10000
182,10000,10000,10,580,6600,0,10,10000
183,10000,10000,10,586,6600,0,10,10000
184,10000,10000,10,590,6600,0,10,10000
185,10000,10000,10,607,6600,0,10,10000
186,10000,10000,10,587,6600,0,10,10000
187,10000,10000,10,554,6600,0,10,10000
188,10000,10000,10,608,6600,0,10,10000
189,10000,10000,10,592,6600,0,10,10000
190,10000,10000,10,564,6600,0,10,10000
191,10000,10000,10,590,6600,0,10,10000
192,10000,10000,10,598,6600,0,10,10000
193,10000,10000,10,622,6600,0,10,10000
194,10000,10000,10,589,6600,0,10,10000
195,10000,10000,10,572,6600,0,10,10000
196,10000,10000,10,651,6600,0,10,10000
197,10000,10000,10,579,6600,0,10,10000
198,10000,10000,10,590,6600,0,10,10000
199,10000,10000,10,587,6600,0,10,10000
200,10000,10000,10,571,6600,0,10,10000
101,10000,10000,10,731,10000,0,10,10000
102,10000,10000,10,716,10000,0,10,10000
103,10000,10000,10,705,10000,0,10,10000
104,10000,10000,10,724,10000,0,10,10000
105,10000,10000,10,760,10000,0,10,10000
106,10000,10000,10,720,10000,0,10,10000
107,10000,10000,10,721,10000,0,10,10000
108,10000,10000,10,720,10000,0,10,10000
109,10000,10000,10,697,10000,0,10,10000
110,10000,10000,10,732,10000,0,10,10000
111,10000,10000,10,735,10000,0,10,10000
112,10000,10000,10,744,10000,0,10,10000
113,10000,10000,10,702,10000,0,10,10000
114,10000,10000,10,709,10000,0,10,10000
115,10000,10000,10,721,10000,0,10,10000
116,10000,10000,10,751,10000,0,10,10000
117,10000,10000,10,749,10000,0,10,10000
118,10000,10000,10,733,10000,0,10,10000
119,10000,10000,10,744,10000,0,10,10000
120,10000,10000,10,694,10000,0,10,10000
121,10000,10000,10,732,10000,0,10,10000
122,10000,10000,10,757,10000,0,10,10000
123,10000,10000,10,719,10000,0,10,10000
124,10000,10000,10,697,10000,0,10,10000
125,10000,10000,10,722,10000,0,10,10000
126,10000,10000,10,701,10000,0,10,10000
127,10000,10000,10,730,10000,0,10,10000
128,10000,10000,10,714,10000,0,10,10000
129,10000,10000,10,702,10000,0,10,10000
130,10000,10000,10,720,10000,0,10,10000
131,10000,10000,10,766,10000,0,10,10000
132,10000,10000,10,719,10000,0,10,10000
133,10000,10000,10,733,10000,0,10,10000
134,10000,10000,10,730,10000,0,10,10000
135,10000,10000,10,740,10000,0,10,10000
136,10000,10000,10,711,10000,0,10,10000
137,10000,10000,10,728,10000,0,10,10000
138,10000,10000,10,730,10000,0,10,10000
139,10000,10000,10,714,10000,0,10,10000
140,10000,10000,10,722,10000,0,10,10000
141,10000,10000,10,709,10000,0,10,10000
142,10000,10000,10,784,10000,0,10,10000
143,10000,10000,10,698,10000,0,10,10000
144,10000,10000,10,736,10000,0,10,10000
145,10000,10000,10,745,10000,0,10,10000
146,10000,10000,10,752,10000,0,10,10000
147,10000,10000,10,741,10000,0,10,10000
148,10000,10000,10,729,10000,0,10,10000
149,10000,10000,10,719,10000,0,10,10000
150,10000,10000,10,701,10000,0,10,10000
151,10000,10000,10,702,10000,0,10,10000
152,10000,10000,10,747,10000,0,10,10000
153,10000,10000,10,734,10000,0,10,10000
154,10000,10000,10,711,10000,0,10,10000
155,10000,10000,10,725,10000,0,10,10000
156,10000,10000,10,731,10000,0,10,10000
157,10000,10000,10,718,10000,0,10,10000
158,10000,10000,10,720,10000,0,10,10000
159,10000,10000,10,745,10000,0,10,10000
160,10000,10000,10,683,10000,0,10,10000
161,10000,10000,10,743,10000,0,10,10000
162,10000,10000,10,705,10000,0,10,10000
163,10000,10000,10,721,10000,0,10,10000
164,10000,10000,10,727,10000,0,10,10000
165,10000,10000,10,734,10000,0,10,10000
166,10000,10000,10,761,10000,0,10,10000
167,10000,10000,10,723,10000,0,10,10000
168,10000,10000,10,726,10000,0,10,10000
169,10000,10000,10,770,10000,0,10,10000
170,10000,10000,10,734,10000,0,10,10000
171,10000,10000,10,706,10000,0,10,10000
172,10000,10000,10,738,10000,0,10,10000
173,10000,10000,10,699,10000,0,10,10000
174,10000,10000,10,704,10000,0,10,10000
175,10000,10000,10,754,10000,0,10,10000
176,10000,10000,10,771,10000,0,10,10000
177,10000,10000,10,781,10000,0,10,10000
178,10000,10000,10,702,10000,0,10,10000
179,10000,10000,10,737,10000,0,10,10000
180,10000,10000,10,744,10000,0,10,10000
181,10000,10000,10,721,10000,0,10,10000
182,10000,10000,10,710,10000,0,10,10000
183,10000,10000,10,720,10000,0,10,10000
